tipo_elem;distrito;id;cod_cent;nombre;x;y;longitud;latitud
URB;0.0;6482;66016;Av, Arcentales - Av, Arcentales-Pl, Grecia-M-40;448367,589087996;4476211,68650233;-3.608758587712461;40.43494592345828
URB;0.0;3760;66017;Pl, Grecia E-O - Av, Arcentales-Pitagoras;448483,435260198;4476301,19437934;-3.6074000622148072;40.435759449392656
URB;0.0;4942;38023;LATERAL C,TOLEDO N-S(PL, ELIPTICA-AV, POBLADOS);438895,548741023;4469616,93927155;-3.7197953886455917;40.37489545072102
URB;0.0;4963;39009;(AFOROS)AV,  POBLADOS E-O(CON, VIEJO VILLAVERDE-RAFAELA YBARRA);439664,331525895;4469396,51666999;-3.710719117392024;40.37296577729305
URB;0.0;5881;42013;AV, CARDENAL HERRERA ORIA 87 O-E(GINZO DE LIMIA-PEÑA DEL OSO);440542,449889262;4482264,48509855;-3.7015798097419284;40.488949384966325
URB;0.0;5882;42014;RAMON GOMEZ DE LA SERNA, 1 N-S;438628,4165445;4481349,88102932;-3.724074554366042;40.48057103423654
URB;0.0;3601;02032;Astros E-O - Cruz del Sur-Dr, Esquerdo(De Frente);443249,503549007;4473631,74422862;-3.6688680787128694;40.411370959065195
URB;0.0;3758;13002;Juan de Mena O-E - Pº del Prado-Alfonso XII;441477,569651073;4474309,23403824;-3.689813213987854;40.41735143329656
URB;0.0;4163;13015;Alfonso XII N-S - Claudio Moyano-Infanta Isabel;441564,326591939;4473294,99042807;-3.6886975086449993;40.408220709974586
URB;0.0;4164;13016;Pº Reina Cristina E-O - Jose Anselmo Clave-Alfonso XII;441682,155207023;4473115,01119992;-3.6872924332260344;40.40660762669151
URB;0.0;5409;29006;(TACTICO) BOTANICO E-O(ENTRADA AV, COMPLUTENSE);438325,065618684;4477505,96367062;-3.727279703850666;40.44592119838829
URB;0.0;9915;32055;SINESIO DELGADO E-O (SALIDA TZNEL-HOSPITAL CARLOS III);440992,697979799;4480689,2852869;-3.6961207987224927;40.47479150760391
URB;0.0;5757;92003;Marquis de Viana E-O (Robledo - P: Direccisn);440173,116381117;4479514,22906024;-3.7056780626089627;40.464147514858595
URB;0.0;6297;56015;C/, Ayacucho - Mar Adriatico-Valdetorres del Jarama;445686,526881628;4480109,68290482;-3.6407005670094907;40.469890384850494
URB;0.0;6403;64018;C/, Etrura - Etruria-Av, Canillejas a Vicalvaro;448101,61040511;4476315,93964867;-3.6119028856083752;40.43586854428085
URB;0.0;6469;66003;Suecia  102 - Maria Sevilla Diago-Pl, Grecia;448583,486462417;4476129,61735088;-3.606206600998756;40.43421996899419
URB;0.0;6470;66004;Suecia - Bucarest-Pº, Ginebra;448750,581236021;4475127,72077363;-3.6041558627294368;40.42520456656944
URB;0.0;6485;68003;Av, Entrevias - Concejo de Teverga-Timoteo Perez Rubio;443014,816186851;4470941,44076491;-3.6713931466037173;40.38711916646019
URB;0.0;6486;68004;Av, Entrevias - Ronda Sur-Villacarrillo;443864,420998389;4469800,47657811;-3.661283315757492;40.3768983525964
URB;0.0;6555;74009;C/, Arrastaria - Aracne-Samaniego;450301,69312087;4477608,78314065;-3.5860654787218813;40.44764969011991
URB;0.0;6613;79017;C/, Maria de Portugal - Leonor de Austria-Francisco Pi y Margall;443671,921393928;4482943,39386646;-3.6647158300608513;40.49528353751011
URB;0.0;9931;29009;SINESIO DELGADO N-S(MADRIGAL -AV,MIRAFLORES);438329,86209088;4479119,94803789;-3.7273799126713825;40.46046091908296
URB;0.0;4890;28044;OSA MAYOR O-E(CTRA, HUMERA-ESPINOS);434036,398285994;4479097,95243807;-3.7780134033405863;40.45993304140068
URB;0.0;5122;51023;PSO, MARCELINO CAMACHO E-O(CASTROJERIZ-LAGUNA);437089,892288039;4470881,7262138;-3.7411887786216926;40.38615488763128
URB;0.0;9981;02067;ALDE, SAINZ DE BARANDA O-E(JUAN ESPLANDIZ-T,V,E);443708,32859008;4474702,74656837;-3.6635554352449717;40.421050290364846
URB;0.0;5378;89006;CaÑada Santisimo - Av, Cerro Milano-Av, Ensanche de Vallecas;449055,758589162;4468216,69717045;-3.600005574311307;40.36296402564426
URB;0.0;5379;89007;CaÑada Santisimo - Av, Ensanche de Vallecas-Av, Cerro Milano;449152,780450962;4468378,31646543;-3.5988758251189177;40.36442593451797
URB;0.0;3949;06045;JOAQUIN COSTA 36 O-E (PL, REPUBLICA ARGENTINA - VELAZQUEZ);442010,383570348;4477199,71481462;-3.6837969714357914;40.44342759318435
URB;0.0;3951;06046;JOAQUIN COSTA 55 E-O (GTA, LOPEZ DE HOYOS - VELAZQUEZ);442198,698128262;4476973,63836243;-3.681555999087001;40.44140410233399
URB;0.0;4205;14007;ATOCHA E-O(SAN EUGENIO-MORATIN);440825,65539122;4473666,91859077;-3.6974371481156596;40.41151904366453
URB;0.0;9972;90025;GIL IMSN E-O (VILLOSLADA -P: IMPERIAL);439220,424846826;4473205,58215125;-3.7163111736142795;40.40724744879053
URB;0.0;4968;39014;AV, POBLADOS E-O(ORCASUR (1)-DR, TOLOSA LATOUR);440489,20797125;4469181,34298832;-3.7009831593460953;40.37108667822687
URB;0.0;4976;39023;EDUARDO BARREIROS N-S GIRO IZADA,(AV, POBLADOS-AV, ROSALES);440892,569197931;4469092,17424978;-3.6962239963615957;40.370312096356976
URB;0.0;5887;42042;(TACTICO) GINZO LIMIA S-N (PROX, GR-12);439930,263383131;4481907,50424095;-3.7087690592576044;40.485689502116145
URB;0.0;4805;48013;LATERAL ANTONIO LOPEZ ENTRADA GTA CADIZ E-O;441065,320349981;4469834,62743413;-3.694257950653941;40.37701275955271
URB;0.0;7036;02500;Dr, Esquerdo S-N - Vaderribas-Garibay(Giro a Cavanilles);442926,434778779;4472778,19979469;-3.672599007844719;40.403659676931696
URB;0.0;9842;03003;Nueva Zelanda S-N - Isla Cristina-Gta,Isaac Rabin;438305,950926946;4480365,97449961;-3.7277830665889202;40.47168378271209
URB;0.0;5740;63053;Raimundo Fdez,Villaverde E-O(Puente) - PºCastellana-Orense;441139,031069222;4477536,64179723;-3.694102223715309;40.44640155193682
URB;0.0;5741;63054;Raimundo Fdez,Villaverde O-E(Giro izdq) - Ponzano-Alonso Cano;440818,654501831;4477553,52619843;-3.6978814870583827;40.44653090923333
URB;0.0;9840;41056;Av, Albufera - Pedro Callejo-Pedro Laborde;445014,868466905;4471326,7592047;-3.647863465480349;40.390724761242936
URB;0.0;5973;45027;Av, Institucion Libre EnseÑanza - Pl, Alsacia-Pobladura del Valle;447071,256980034;4474399,0021724;-3.623890898402267;40.41853468447143
URB;0.0;5994;45401;C/, Argos - Albarracin-Institucion Libre EnseÑanza;446021,202505759;4476372,67683532;-3.636435144716554;40.436247238544254
URB;0.0;6051;46406;C/, Ramirez de Arellano - Agastia-Arturo Soria;444712,254314614;4477904,2935229;-3.6520006198444777;40.449958860096785
URB;0.0;6186;53408;C/, Francisco Villaespesa - Berastegui-Ezequiel Solana;445398,521307169;4475619,0270214;-3.6437116638704596;40.42941729238016
URB;0.0;6226;55006;Ctra, Canillas - Torquemada-Javier Quinto;445703,377404569;4479599,62981139;-3.640458154585735;40.46529666875531
URB;0.0;6336;57005;Av, LogroÑo - Los Brezos-Basella;450101,595945052;4479265,44652248;-3.5885552091712425;40.462561947977754
URB;0.0;6339;57008;Av, LogroÑo - Gta, Hermita de la Soledad-San Severo;450508,428371768;4479631,47371811;-3.5837853762278353;40.46588367675754
URB;0.0;6389;64002;Av, Canillejas a Vicalvaro - Canal de Bosforo-Nectar;447833,882766094;4476818,56303508;-3.6151005953045523;40.440379726383696
URB;0.0;10249;71041;C/, Marquesado Santa Marta - Fernando Mijares-Gta, Ricardo Velazquez Bosco;447294,763060064;4477655,85315638;-3.6215265778753083;40.44788852340594
URB;0.0;3432;79007;Acceso A-1 - A-1-Av, Niceto Alcala Zamora;444068,167362696;4483550,7103108;-3.6600937299886613;40.500781301802945
URB;0.0;6624;79031;Ingeniero Emilio Herrera - Av, Francisco Pi y Margall-Av, Manoteras;444195,69750906;4482059,18848033;-3.6584573843861876;40.48735361089758
URB;0.0;6625;79032;Camino Fuente de la Mora - Av, Manoteras-Principe Carlos;443967,854627276;4481880,81975809;-3.661129857357932;40.48573143945975
URB;0.0;7142;33401;(TACTICO) MONFORTE DE LEMOS E-O GIRO;440975,923675936;4481223,65753637;-3.696368410797779;40.479604149779874
URB;0.0;3445;39058;(TACTICO) ENTRADA M-40 A RAFAELA YBARRA;439388,358603784;4468483,41648089;-3.7138828806504005;40.36472006752691
URB;0.0;10015;94009;MONTEJO O-E(CIUDAD FRIAS-AV, REAL PINTO);439450,925150315;4465267,10252696;-3.7128408851516967;40.33575026577103
URB;0.0;3867;02012;Dr, Esquerdo N-S - Montano-Gavinet;443144,354885635;4473371,89326568;-3.6700840743230922;40.409022904427424
URB;0.0;6379;59026;C/, Esteban Mora   - Maria Nistal-Antonio AcuÑa;444334,427158888;4476599,55658973;-3.656341668720992;40.438179899439014
URB;0.0;3793;59031;C/, Virgen del Portillo - Virgen del Sagrario-Virgen de Loreto;444455,571981163;4476313,48015981;-3.654888356693788;40.43561087149063
URB;0.0;5212;82013;C/, Gonzalez Davila - Luis I-Cno, Hormigueras;445737,792268743;4469753,31856922;-3.6392121033906824;40.37659760460983
URB;0.0;3501;35014;CARTAGENA N-S(MARTMNEZ IZQUIERDO-AV,TOREROS);443129,575466359;4476017,04227851;-3.670494793042188;40.432850792986805
URB;0.0;4674;35040;MARTMNEZ IZQUIERDO O-E(FRANCISCO ALTIMIRAS-AV,BRASILIA);443822,888993652;4476275,66364724;-3.662344099242035;40.43522770524815
URB;0.0;4833;26026;DIAMANTE S-N(SELMA LAGERLOFF-CTRA, VILLAVERDE);441539,164834921;4467251,62509507;-3.6884395999514106;40.35377694939428
URB;0.0;3458;79022;C/, Quintanavides - Foresta-Abetal;443433,713263475;4483131,67200254;-3.6675435037570776;40.4969634235582
URB;0.0;9882;32014;RIBADAVIA N-S(COLEGIO GARCMA LORCA-SINESIO DELGADO);440274,201006031;4480474,04224325;-3.704576177349715;40.47280115791086
URB;0.0;3829;32020;SINESIO DELGADO E-O(FINISTERRE -GINZO DE LIMIA);440654,561133361;4480713,49994769;-3.7001118501655523;40.47498554989148
URB;0.0;10165;32037;PSO, DIRECCION O-E (CAPITAN BLANCO ARGIBAY - ALBERDI);440044,972284753;4480121,41104605;-3.707246830426004;40.4696080073521
URB;0.0;4616;33033;MAURICIO LEGENDRE N-S (PADRE PALAU Y QUER - J,VASCSNCELOS);441874,801673087;4480469,23608802;-3.685694993423201;40.47287141612808
URB;0.0;4617;33034;PADRE PALAU Y QUER O-E (P:CASTELLANA - MAURICIO LEGENDRE);441827,79410236;4480594,04854623;-3.686260944578286;40.473992487697274
URB;0.0;5702;63014;Bravo Murillo S-N - Manuel Luna-San Enrique;440431,276728807;4478539,58841677;-3.7025417218364303;40.45538610554993
URB;0.0;5703;63015;Bravo Murillo S-N  - San Enrique-San German;440472,668683636;4478660,49575439;-3.702064925244336;40.45647825454386
URB;0.0;6408;64023;Av, Guadalajara  - Rumania-Marsella;448215,023753967;4474898,08141224;-3.61045026380853;40.4231026681864
URB;0.0;6409;64024;C/, Suecia - Marsella-Av, Canillejas a Vicalvaro;448178,70430098;4474707,01590022;-3.610862810486121;40.421379168300426
URB;0.0;4489;30019;MARTIN FIERRO N-S(JUAN HERRERA-OBISPO TREJO);437924,400836011;4476506,73915743;-3.7319064021403987;40.43688998766724
URB;0.0;4492;30023;JUAN HERRERA, 6 E-O(AV, PUERTA HIERRO-MARTMN FIERRO);437985,485296751;4476705,0681722;-3.7312055935936543;40.43868116888137
URB;0.0;4669;35032;AZCONA E-O(VILLAFRANCA-CAMILO JOSI CELA);443482,167715928;4476338,87330477;-3.6663666648826405;40.435774045907664
URB;0.0;4696;90011;P: IMPERIAL E-O(JEMENUQO-RONDA DE SEGOVIA);439088,331175388;4473500,45970777;-3.7178960596566224;40.40989418596017
URB;0.0;5228;82025;C/, Gonzalez Davila - Luis I-Cno, Hormigueras;445742,607890288;4469754,40305413;-3.639155470738133;40.376607687889226
URB;0.0;5359;88003;C/, PeÑagrande de Bracamonte - Puentedey-Av, Ensanche de Vallecas;448198,285195018;4468779,5995724;-3.6101498184796523;40.367982223953234
URB;0.0;4097;11026;EMBAJADORES S-N(BRONCE-ANTRACITA)(SUPERFICIE);441302,207372533;4471167,99855674;-3.6915904196857126;40.389041214717366
URB;0.0;9933;29019;RAMIRO MAEZTU E-O(DIRECCISN NORTE)(MORERAS -AV,GREGORIO AMO);438591,995244517;4477732,63944658;-3.724154186458663;40.447982939995306
URB;0.0;3438;30005;GTA, SAN ANTONIO DE LA FLORIDA O-E(GIRO A SAN POL DE MAR);438461,68705911;4475270,90245983;-3.7254523288148693;40.42579700049184
URB;0.0;4481;30007;AV, VALLADOLID, 33 N-S(AV,VALLADOLID, 11-TRAFICO);438212,771448263;4475477,62393905;-3.7284065685254357;40.4276407827358
URB;0.0;4552;32010;AV, BETANZOS N-S(MELCHOR FERNANDEZ ALMAGRO-CHANTADA);439680,905931297;4480613,11063627;-3.711587905176129;40.47401106257001
URB;0.0;4553;32011;MELCHOR FERNANDEZ ALMAGRO E-O(FERROL-AV, BETANZOS);439841,411697538;4480787,48846523;-3.709711087073459;40.4755935636523
URB;0.0;4668;35031;AV,BRUSELAS S-N(BRESCIA-AV,BRUSELAS);443731,566750385;4476595,97960836;-3.663449109703768;40.43810710314311
URB;0.0;5436;43025;FINISTERRE S-N(MELCHOR FDEZ, ALMAGRO-AV,MONFORTE  LEMOS);440458,882712678;4481172,69658659;-3.7024632628013685;40.47910816209522
URB;0.0;5344;87009;AV, OROVILLA S-N (UNANIMIDAD-CIRCULO);441436,785313354;4468133,39624675;-3.689726090267134;40.36171328225094
URB;0.0;3861;02006;Alcalde Sainz Baranda O-E - Antono Arias- Dr, Esquerdo;443142,869866856;4474200,99785756;-3.6701756706684145;40.416491825633734
URB;0.0;3862;02007;Dr, Esquerdo S-N  - Pez Volador-Moneda;443196,073507304;4473891,86636958;-3.6695209954244774;40.4137106358949
URB;0.0;6131;52409;Acceso Via Servicio A-3 - El Bosco-A-3;444464,681909315;4472856,87819854;-3.6544791151953393;40.404472481380864
URB;0.0;6132;52410;C/, Maruja Garcia Romero - Maruja Garcia Romero-El Bosco;444454,960383031;4472806,62445831;-3.654589289920769;40.40401911790462
URB;0.0;6928;57020;Av, LogroÑo - Doblada-Pajarones;450666,733296507;4480854,84184313;-3.582013300104992;40.47691392766623
URB;0.0;6929;57021;Playa de Riazor - Arroyomolino-Av, LogroÑo;450545,602347203;4480719,65916962;-3.5834317406997735;40.47568891764633
URB;0.0;3724;02027;(TACTICO) Juan Esplandiu N-S - Entrada Alcalde Sainz Baranda;443538,435724094;4474393,84560994;-3.6655305486871965;40.418256033474044
URB;0.0;5130;18023;Alberto Aguilera E-O - Guzman el Bueno-Andres Mellado;439391,730442718;4475786,58702352;-3.7145383704571993;40.43051078356765
URB;0.0;3694;20005;Fernando el Catolico E-O - Blasco de Gara-Guzman el Bueno;439635,896962587;4476188,69949605;-3.7116981813402803;40.43415094083569
URB;0.0;5427;43016;Av,Ilustracion E-O - Arzobispo Morcillo-Ginzo de Limia;440416,127942106;4481569,33626859;-3.7030049194085595;40.482678173364356
URB;0.0;5496;60052;Dulcinea S-N - Aquilino Dominguez-Avila;440686,679044939;4478150,37179433;-3.699493410218875;40.45189814483642
URB;0.0;5536;61023;Pº de la Habana  N-S - Menendez Pidal-Comandate Franco;442399,438315576;4479656,73528841;-3.679432571807234;40.46558860430138
URB;0.0;5591;61083;Costa Rica E-O - M-30-Pl,Jose Mª Soler;443509,914516959;4478997,77704258;-3.6662760421139136;40.45972864815045
URB;0.0;3751;62061;Sor Angela de la Cruz O-E(Lateral) - Bravo Murillo-Infanta Mercedes;440871,7666132;4479071,28031175;-3.6973965632778962;40.46020726448676
URB;0.0;5735;63048;Aviador Zorita N-S - Oviedo-Hernani;440776,088548192;4477811,6075794;-3.6984074666574673;40.448852786869665
URB;0.0;7076;97108;Mendez Alvaro S-N - Garganta de los Montes-Comercio;441919,762839816;4472317,58038324;-3.684419586809478;40.399440558200574
URB;0.0;5857;41049;Av, Albufera - Sierra Faladora-Adra;444769,006586541;4471385,26937378;-3.6507652355504963;40.39123559089984
URB;0.0;6065;47004;C/, Arturo Soria - Bausa-San Juan de Avila;443465,010613162;4480094,30139242;-3.6669033230629524;40.46960359642454
URB;0.0;3463;13019;(AFOROS) Pº Infanta Isabel E-O - Alfonso XII-Gta, Carlos V;441455,426364609;4473262,30819293;-3.6899778647185304;40.407918640276904
URB;0.0;3464;13020;(AFOROS) Pº Infanta Isabel E-O(SUBTERRANEO) - Alfonso XII-Rnda,Valencia;441446,07557618;4473253,13923974;-3.6900872173337786;40.40783538400799
URB;0.0;5215;82016;C/, Gonzalez Davila - Gamonal-Hormigueras;445815,07522531;4469564,34645744;-3.638285694408942;40.37490024815935
URB;0.0;5074;02050;Av, Ciudad Barcelona O-E - Alberche-Pedro Bosch;442644,678724634;4472570,88944644;-3.6759005408301695;40.401772750573784
URB;0.0;3898;02054;Comercio S-N - Av, Ciudad Barcelona-Tellez;442186,704876734;4472778,56230304;-3.681316009704835;40.403611906828324
URB;0.0;5081;08006;Principe de Vergara, 85 N-S - General Oraa-Diego de Leon;442382,973764909;4476350,62503926;-3.6793267888298122;40.435804486553536
URB;0.0;4009;08009;Principe Vergara, 54 S-N - Padilla-Juan Bravo;442358,915085976;4475874,92800954;-3.679567287535288;40.4315175071742
URB;0.0;4062;10014;Nazaret E-O - Samaria-Reyes Magos;442799,296917579;4473601,27474617;-3.6741711816361873;40.41106565737921
URB;0.0;3462;10015;Menendez Pelayo, 75 S-N - Amado Nervo-Pl, NiÑo Jesus;442578,76447682;4473526,28389533;-3.6767634522277266;40.410374915964844
URB;0.0;4385;18007;Alberto Aguilera O-E - Princesa-Serrano Jover;439306,067938503;4475789,21333563;-3.715548460765296;40.430528196546845
URB;0.0;3619;18017;Guzman el Bueno N-S - Fdez de los Rios -Andres Mellado;439512,776068289;4476305,0095187;-3.713160751432583;40.43518976596819
URB;0.0;4446;21024;Gral, Martinez Campos,13 E-O - Modesto Lafuente-Alonso Cano;440909,208787277;4476276,35052544;-3.6966949335811132;40.43503198112839
URB;0.0;4447;21025;Gral, Martinez Campos, 36 O-E - Zurbano-Miguel Angel;441220,492518693;4476279,88437656;-3.6930254038796786;40.43508587391798
URB;0.0;5457;60010;PºCastellana S-N - Raimundo Fernandez Villaverde-San Juan de la Cruz;441366,611073709;4477466,24103826;-3.691412233973296;40.44578343207905
URB;0.0;5460;60013;PºCastellana S-N - Hermanos Pinzon-Pl,de Lima;441421,134147078;4477946,00350811;-3.6908135870779217;40.45010919048175
URB;0.0;5683;62073;Lope de Haro O-E - Berruguete-Juan Risco;440380,551066932;4478721,12233694;-3.703156976120289;40.45701780033946
URB;0.0;5684;62074;Bravo Murillo S-N - Conde Vallellano-Marques de Viana;440825,434592978;4479232,47437812;-3.6979580235924194;40.46165606911077
URB;0.0;7096;97090;Bailen S-N(Lateral) - San Quintin -Pl, Marina EspaÑola;439526,729174738;4474612,2833142;-3.712835236832892;40.419941964286956
URB;0.0;5807;40028;C/, Carlos Martin Alvarez - Javier de Miguel-Martinez de la Riva;443621,088335558;4471081,16526829;-3.6642629384719694;40.388419137229455
URB;0.0;5985;45040;Av, Institucion Libre EnseÑanza - Albasanz-Argos;446067,417226343;4476239,09905796;-3.635878946878763;40.435046892551185
URB;0.0;5986;45041;C/, Braulio Gutierrez - Luis Ruiz-Jose Arcones Gil;446111,18954253;4475553,05027531;-3.635304724032603;40.42886940912088
URB;0.0;6301;56019;Ctra, Acceso Estacion de Hortaleza - Virgen del Carmen-Monovar;444416,58146112;4480594,95365156;-3.6557228867439884;40.47417792761942
URB;0.0;6308;56028;C/, Angel Luis Herran - Valdetorres del Jarama-Lopez de Hoyos;444834,58425004;4480117,77300126;-3.6507504716006918;40.46990712298726
URB;0.0;6601;79001;Av, Niceto Alcala Zamora - Sauceda-Maria de Portugal;444059,264209567;4483604,83311165;-3.660203576193635;40.50126826260491
URB;0.0;6620;79027;Ingeniero Emilio Herrera - Principe Carlos-Infanta Catalina Micaela;443988,909753276;4481828,30267365;-3.660876800725082;40.48525976301973
URB;0.0;9835;83402;C/, Bruno Abundez - Bruno Abundez-Ctra, Vicalvaro a Vallecas;446677,177611001;4470490,95924548;-3.62820844471994;40.38330339785771
URB;0.0;4095;11024;EMBAJADORES S-N(ANTRACITA-BOLMVAR)(TZNEL A 80MTS);441210,3704812;4471367,20842938;-3.692690774532604;40.3908293275502
URB;0.0;7135;14736;(AFOROS)EMBAJADORES N-S(MORATINES-LABRADOR);440488,183343228;4472766,72686908;-3.7013301776910557;40.40338561566655
URB;0.0;4282;16003;ALAMO S-N(GENERAL  MITRE-REYES);439853,354329416;4475021,38568886;-3.7090240807595154;40.42365101650964
URB;0.0;4323;30016;P: VIRGEN DEL PUERTO S-N(CDAD PLASENCIA-GTA SAN VICENTE);438898,938194063;4474443,60648448;-3.720218635452229;40.4183765898831
URB;0.0;4324;30017;M-30 SALIDA TZNEL O-E(ENTRADA GTA, SAN VICENTE) (90MTS);438873,017451588;4474501,24980603;-3.7205296889712156;40.4188939624315
URB;0.0;4537;31059;DR,FEDERICO RUBIO Y GALI S-N(MOGUER-FRANCOS RODRIGUEZ);439488,263364306;4478673,84501914;-3.713675420454938;40.45652741604312
URB;0.0;4765;24032;CEBREROS Nº 56 GIRO C/ SEPULVEDA  E-S;436561,818374641;4472931,67398398;-3.7476141195101946;40.40458162959278
URB;0.0;4883;28034;GOLONDRINA ENTRE VIRGEN DE LOS ROSALES Y ACAMAR;433405,549759786;4478533,26281322;-3.7853941018393686;40.45479586422333
URB;0.0;5456;60009;PºCastellana N-S - Gral,Peron-Raimundo Fdez,Villaverde;441388,971581891;4477708,08153605;-3.6911708918591852;40.44796361637697
URB;0.0;5501;60058;Concha Espina O-E - PºCastellana-Pºde la Habana;441653,180821455;4478145,14266;-3.6880955736537833;40.45191944527665
URB;0.0;5959;45013;Av, Institucion Libre EnseÑanza - Francisco Largo Caballero-Pobladura del Valle;446810,824031787;4474858,05789554;-3.62699893885256;40.422653531236044
